date,basedate,tmax
1915-06-09,42161,76
1915-06-10,42162,85
1915-06-11,42163,87
1915-06-12,42164,86
1915-06-13,42165,93
1915-06-14,42166,87
1915-06-15,42167,90
1915-06-16,42168,81
1915-06-17,42169,85
1915-06-18,42170,89
1915-06-19,42171,84
1915-06-20,42172,81
1915-06-21,42173,80
1915-06-22,42174,84
1915-06-23,42175,80
1915-06-24,42176,74
1915-06-25,42177,81
1915-06-26,42178,81
1915-06-27,42179,80
1915-06-28,42180,79
1915-06-29,42181,85
1915-06-30,42182,83
1915-07-01,42183,86
1915-07-02,42184,83
1915-07-03,42185,81
1915-07-04,42186,85
1915-07-05,42187,78
1915-07-06,42188,79
1915-07-07,42189,84
1915-07-08,42190,84
1915-07-09,42191,84
1915-07-10,42192,84
1915-07-11,42193,83
1915-07-12,42194,88
1915-07-13,42195,90
1915-07-14,42196,84
1915-07-15,42197,85
1915-07-16,42198,95
1915-07-17,42199,90
1915-07-18,42200,91
1915-07-19,42201,96
1915-07-20,42202,88
1915-07-21,42203,75
1915-07-22,42204,78
1915-07-23,42205,78
1915-07-24,42206,81
1915-07-25,42207,86
1915-07-26,42208,90
1915-07-27,42209,84
1915-07-28,42210,88
1915-07-29,42211,89
1915-07-30,42212,91
1915-07-31,42213,92
1915-08-01,42214,94
1915-08-02,42215,94
1915-08-03,42216,88
1915-08-04,42217,89
1915-08-05,42218,86
1915-08-06,42219,80
1915-08-07,42220,81
1915-08-08,42221,88
1915-08-09,42222,86
1915-08-10,42223,86
1915-08-11,42224,82
1915-08-12,42225,83
1915-08-13,42226,86
1915-08-14,42227,86
1915-08-15,42228,90
1915-08-16,42229,89
1915-08-17,42230,87
1915-08-18,42231,78
1915-08-19,42232,77
1915-08-20,42233,80
1915-08-21,42234,84
1915-08-22,42235,83
1915-08-23,42236,84
1915-08-24,42237,87
1915-08-25,42238,78
1915-08-26,42239,77
1915-08-27,42240,76
1915-08-28,42241,62
1915-08-29,42242,75
1915-08-30,42243,77
1915-08-31,42244,72
1915-09-01,42245,70
1915-09-02,42246,73
1915-09-03,42247,77
1915-09-04,42248,78
1915-09-05,42249,83
1915-09-06,42250,83
1915-09-07,42251,87
1915-09-08,42252,88
1915-09-09,42253,91
1915-09-10,42254,90
1915-09-11,42255,89
1915-09-12,42256,88
1915-09-13,42257,93
1915-09-14,42258,93
1915-09-15,42259,93
1915-09-16,42260,91
1915-09-17,42261,91
1915-09-18,42262,89
1915-09-19,42263,93
1915-09-20,42264,89
1915-09-21,42265,76
1915-09-22,42266,64
1915-09-23,42267,71
1915-09-24,42268,76
1915-09-25,42269,74
1915-09-26,42270,73
1915-09-27,42271,77
1915-09-28,42272,64
1915-09-29,42273,64
1915-09-30,42274,67
1915-10-01,42275,65
1915-10-02,42276,66
1915-10-03,42277,72
1915-10-04,42278,80
1915-10-05,42279,80
1915-10-06,42280,69
1915-10-07,42281,55
1915-10-08,42282,55
1915-10-09,42283,57
1915-10-10,42284,54
1915-10-11,42285,66
1915-10-12,42286,71
1915-10-13,42287,74
1915-10-14,42288,78
1915-10-15,42289,80
1915-10-16,42290,79
1915-10-17,42291,73
1915-10-18,42292,74
1915-10-19,42293,78
1915-10-20,42294,72
1915-10-21,42295,78
1915-10-22,42296,75
1915-10-23,42297,68
1915-10-24,42298,64
1915-10-25,42299,68
1915-10-26,42300,76
1915-10-27,42301,73
1915-10-28,42302,66
1915-10-29,42303,75
1915-10-30,42304,71
1915-10-31,42305,72
1915-11-01,42306,77
1915-11-02,42307,77
1915-11-03,42308,66
1915-11-04,42309,50
1915-11-05,42310,58
1915-11-06,42311,55
1915-11-07,42312,50
1915-11-08,42313,61
1915-11-09,42314,66
1915-11-10,42315,64
1915-11-11,42316,65
1915-11-12,42317,66
1915-11-13,42318,60
1915-11-14,42319,59
1915-11-15,42320,56
1915-11-16,42321,44
1915-11-17,42322,50
1915-11-18,42323,50
1915-11-19,42324,52
1915-11-20,42325,58
1915-11-21,42326,60
1915-11-22,42327,57
1915-11-23,42328,40
1915-11-24,42329,48
1915-11-25,42330,60
1915-11-26,42331,63
1915-11-27,42332,62
1915-11-28,42333,54
1915-11-29,42334,50
1915-11-30,42335,40
1915-12-01,42336,39
1915-12-02,42337,39
1915-12-03,42338,40
1915-12-04,42339,37
1915-12-05,42340,48
1915-12-06,42341,36
1915-12-07,42342,41
1915-12-08,42343,58
1915-12-09,42344,43
1915-12-11,42346,32
1915-12-12,42347,32
1915-12-13,42348,39
1915-12-14,42349,36
1915-12-15,42350,31
1915-12-16,42351,37
1915-12-17,42352,63
1915-12-18,42353,63
1915-12-19,42354,40
1915-12-20,42355,40
1915-12-21,42356,55
1915-12-22,42357,55
1915-12-23,42358,44
1915-12-24,42359,50
1915-12-25,42360,55
1915-12-26,42361,61
1915-12-27,42362,49
1915-12-28,42363,48
1915-12-29,42364,46
1915-12-30,42365,54
1915-12-31,42366,45
1916-01-01,42367,51
1916-01-02,42368,70
1916-01-03,42369,59
1916-01-04,42370,45
1916-01-05,42371,59
1916-01-06,42372,60
1916-01-07,42373,36
1916-01-08,42374,29
1916-01-09,42375,28
1916-01-10,42376,49
1916-01-11,42377,51
1916-01-12,42378,45
1916-01-13,42379,51
1916-01-14,42380,36
1916-01-15,42381,26
1916-01-16,42382,40
1916-01-17,42383,40
1916-01-18,42384,26
1916-01-19,42385,36
1916-01-20,42386,45
1916-01-21,42387,66
1916-01-22,42388,66
1916-01-23,42389,58
1916-01-24,42390,52
1916-01-25,42391,62
1916-01-26,42392,68
1916-01-27,42393,72
1916-01-28,42394,65
1916-01-29,42395,59
1916-01-30,42396,36
1916-01-31,42397,70
1916-02-01,42398,65
1916-02-02,42399,44
1916-02-03,42400,28
1916-02-04,42401,34
1916-02-05,42402,44
1916-02-06,42403,45
1916-02-07,42404,47
1916-02-08,42405,28
1916-02-09,42406,45
1916-02-10,42407,46
1916-02-11,42408,46
1916-02-12,42409,46
1916-02-13,42410,32
1916-02-14,42411,24
1916-02-15,42412,29
1916-02-16,42413,44
1916-02-17,42414,51
1916-02-18,42415,57
1916-02-19,42416,38
1916-02-20,42417,58
1916-02-21,42418,57
1916-02-22,42419,53
1916-02-23,42420,61
1916-02-24,42421,52
1916-02-25,42422,36
1916-02-26,42423,36
1916-02-27,42424,36
1916-02-28,42425,34
1916-02-29,42426,36
1916-03-01,42427,43
1916-03-02,42428,40
1916-03-03,42429,39
1916-03-04,42430,28
1916-03-05,42431,41
1916-03-06,42432,37
1916-03-07,42433,60
1916-03-08,42434,53
1916-03-09,42435,33
1916-03-10,42436,50
1916-03-11,42437,37
1916-03-12,42438,49
1916-03-13,42439,65
1916-03-14,42440,54
1916-03-15,42441,38
1916-03-16,42442,26
1916-03-17,42443,26
1916-03-18,42444,31
1916-03-19,42445,42
1916-03-20,42446,38
1916-03-21,42447,42
1916-03-22,42448,43
1916-03-23,42449,48
1916-03-24,42450,52
1916-03-25,42451,72
1916-03-26,42452,70
1916-03-27,42453,65
1916-03-28,42454,44
1916-03-29,42455,41
1916-03-30,42456,63
1916-03-31,42457,65
1916-04-01,42458,72
1916-04-02,42459,67
1916-04-03,42460,54
1916-04-04,42461,43
1916-04-05,42462,60
1916-04-06,42463,62
1916-04-07,42464,53
1916-04-08,42465,46
1916-04-09,42466,44
1916-04-10,42467,52
1916-04-11,42468,61
1916-04-12,42469,68
1916-04-13,42470,80
1916-04-14,42471,76
1916-04-19,42476,75
1916-04-20,42477,84
1916-04-21,42478,80
1916-04-22,42479,63
1916-04-23,42480,53
1916-04-24,42481,68
1916-04-25,42482,62
1916-04-26,42483,61
1916-04-27,42484,58
1916-04-28,42485,57
1916-04-29,42486,68
1916-04-30,42487,73
1916-05-01,42488,83
1916-05-02,42489,79
1916-05-03,42490,80
1916-05-04,42491,73
1916-05-05,42492,75
1916-05-06,42493,79
1916-05-07,42494,85
1916-05-08,42495,86
1916-05-09,42496,82
1916-05-10,42497,77
1916-05-11,42498,78
1916-05-12,42499,75
1916-05-13,42500,71
1916-05-14,42501,75
1916-05-15,42502,85
1916-05-16,42503,80
1916-05-17,42504,64
1916-05-18,42505,65
1916-05-19,42506,70
1916-05-20,42507,72
1916-05-21,42508,73
1916-05-22,42509,66
1916-05-23,42510,66
1916-05-24,42511,72
1916-05-25,42512,82
1916-05-26,42513,82
1916-05-27,42514,87
1916-05-28,42515,90
1916-05-29,42516,82
1916-05-30,42517,79
1916-05-31,42518,72
1916-06-01,42519,72
1916-06-02,42520,81
1916-06-03,42521,83
1916-06-04,42522,78
1916-06-05,42523,82
1916-06-06,42524,78
1916-06-07,42525,72
1916-06-08,42526,71
1916-06-09,42527,70
1916-06-10,42528,71
1916-06-11,42529,78
1916-06-12,42530,77
1916-06-13,42531,78
1916-06-14,42532,82
1916-06-15,42533,78
1916-06-16,42534,82
1916-06-17,42535,80
1916-06-18,42536,85
1916-06-19,42537,81
1916-06-20,42538,79
1916-06-21,42539,74
1916-06-22,42540,78
1916-06-23,42541,85
1916-06-24,42542,87
1916-06-25,42543,81
1916-06-26,42544,84
1916-06-27,42545,89
1916-06-28,42546,88
1916-06-29,42547,82
1916-06-30,42548,81
1916-07-01,42549,80
1916-07-02,42550,92
1916-07-03,42551,84
1916-07-04,42552,82
1916-07-05,42553,79
1916-07-06,42554,83
1916-07-07,42555,86
1916-07-08,42556,90
1916-07-09,42557,90
1916-07-10,42558,82
1916-07-11,42559,90
1916-07-12,42560,94
1916-07-13,42561,92
1916-07-14,42562,89
1916-07-15,42563,89
1916-07-16,42564,83
1916-07-17,42565,82
1916-07-18,42566,85
1916-07-19,42567,83
1916-07-20,42568,85
1916-07-21,42569,93
1916-07-22,42570,84
1916-07-23,42571,90
1916-07-24,42572,90
1916-07-25,42573,83
1916-07-26,42574,83
1916-07-27,42575,92
1916-07-28,42576,88
1916-07-29,42577,81
1916-07-30,42578,91
1916-07-31,42579,91
1916-08-01,42580,80
1916-08-02,42581,85
1916-08-03,42582,87
1916-08-04,42583,87
1916-08-05,42584,88
1916-08-06,42585,88
1916-08-07,42586,94
1916-08-08,42587,94
1916-08-09,42588,89
1916-08-10,42589,86
1916-08-11,42590,86
1916-08-12,42591,90
1916-08-13,42592,83
1916-08-14,42593,78
1916-08-15,42594,81
1916-08-16,42595,78
1916-08-17,42596,86
1916-08-18,42597,88
1916-08-19,42598,88
1916-08-20,42599,89
1916-08-21,42600,94
1916-08-22,42601,96
1916-08-23,42602,96
1916-08-24,42603,79
1916-08-25,42604,88
1916-08-26,42605,92
1916-08-27,42606,91
1916-08-28,42607,76
1916-08-29,42608,74
1916-08-30,42609,81
1916-08-31,42610,88
1916-09-01,42611,90
1916-09-02,42612,82
1916-09-03,42613,78
1916-09-04,42614,82
1916-09-05,42615,90
1916-09-06,42616,87
1916-09-07,42617,89
1916-09-08,42618,94
1916-09-09,42619,76
1916-09-10,42620,75
1916-09-11,42621,76
1916-09-12,42622,74
1916-09-13,42623,84
1916-09-14,42624,88
1916-09-15,42625,83
1916-09-16,42626,72
1916-09-17,42627,72
1916-09-18,42628,79
1916-09-19,42629,62
1916-09-20,42630,69
1916-09-21,42631,77
1916-09-22,42632,83
1916-09-23,42633,78
1916-09-24,42634,73
1916-09-25,42635,71
1916-09-26,42636,79
1916-09-27,42637,85
1916-09-28,42638,86
1916-09-29,42639,78
1916-09-30,42640,64
1916-10-01,42641,60
1916-10-02,42642,63
1916-10-03,42643,65
1916-10-04,42644,70
1916-10-05,42645,78
1916-10-06,42646,79
1916-10-07,42647,83
1916-10-08,42648,90
1916-10-09,42649,81
1916-10-10,42650,73
1916-10-11,42651,63
1916-10-12,42652,68
1916-10-13,42653,73
1916-10-14,42654,65
1916-10-15,42655,65
1916-10-16,42656,60
1916-10-17,42657,67
1916-10-18,42658,59
1916-10-19,42659,68
1916-10-20,42660,78
1916-10-21,42661,75
1916-10-22,42662,50
1916-10-23,42663,57
1916-10-24,42664,61
1916-10-25,42665,67
1916-10-26,42666,61
1916-10-27,42667,62
1916-10-28,42668,64
1916-10-29,42669,64
1916-10-30,42670,63
1916-10-31,42671,65
1916-11-01,42672,61
1916-11-02,42673,68
1916-11-03,42674,67
1916-11-04,42675,57
1916-11-05,42676,60
1916-11-06,42677,58
1916-11-07,42678,58
1916-11-08,42679,66
1916-11-09,42680,74
1916-11-10,42681,68
1916-11-11,42682,60
1916-11-12,42683,61
1916-11-13,42684,71
1916-11-14,42685,55
1916-11-15,42686,41
1916-11-16,42687,35
1916-11-17,42688,52
1916-11-18,42689,50
1916-11-19,42690,59
1916-11-20,42691,64
1916-11-21,42692,61
1916-11-22,42693,52
1916-11-23,42694,58
1916-11-24,42695,57
1916-11-25,42696,38
1916-11-26,42697,42
1916-11-27,42698,56
1916-11-28,42699,55
1916-11-29,42700,58
1916-11-30,42701,56
1916-12-01,42702,44
1916-12-02,42703,49
1916-12-03,42704,50
1916-12-04,42705,59
1916-12-05,42706,71
1916-12-06,42707,66
1916-12-07,42708,57
1916-12-08,42709,60
1916-12-09,42710,57
1916-12-10,42711,43
1916-12-11,42712,38
1916-12-12,42713,36
1916-12-13,42714,34
1916-12-14,42715,31
1916-12-15,42716,30
1916-12-16,42717,28
1916-12-17,42718,41
1916-12-18,42719,35
1916-12-19,42720,23
1916-12-20,42721,35
1916-12-21,42722,41
1916-12-22,42723,40
1916-12-23,42724,44
1916-12-24,42725,39
1916-12-25,42726,43
1916-12-26,42727,40
1916-12-27,42728,39
1916-12-28,42729,42
1916-12-29,42730,32
1916-12-30,42731,34
1916-12-31,42732,35
1917-01-01,42733,44
1917-01-02,42734,51
1917-01-03,42735,54
1917-01-04,42736,54
1917-01-05,42737,52
1917-01-06,42738,52
1917-01-07,42739,55
1917-01-08,42740,54
1917-01-09,42741,56
1917-01-10,42742,60
1917-01-11,42743,53
1917-01-12,42744,26
1917-01-13,42745,32
1917-01-14,42746,42
1917-01-15,42747,26
1917-01-16,42748,29
1917-01-17,42749,37
1917-01-18,42750,46
1917-01-19,42751,37
1917-01-20,42752,47
1917-01-21,42753,40
1917-01-22,42754,54
1917-01-23,42755,32
1917-01-24,42756,38
1917-01-25,42757,40
1917-01-26,42758,36
1917-01-27,42759,31
1917-01-28,42760,40
1917-01-29,42761,38
1917-01-30,42762,52
1917-01-31,42763,52
1917-02-01,42764,52
1917-02-02,42765,30
1917-02-03,42766,21
1917-02-04,42767,42
1917-02-05,42768,41
1917-02-06,42769,32
1917-02-07,42770,48
1917-02-08,42771,52
1917-02-09,42772,47
1917-02-10,42773,30
1917-02-11,42774,30
1917-02-12,42775,20
1917-02-13,42776,30
1917-02-14,42777,44
1917-02-15,42778,42
1917-02-16,42779,43
1917-02-17,42780,50
1917-02-18,42781,52
1917-02-19,42782,51
1917-02-20,42783,58
1917-02-21,42784,44
1917-02-22,42785,34
1917-02-23,42786,48
1917-02-24,42787,55
1917-02-25,42788,48
1917-02-26,42789,67
1917-02-27,42790,66
1917-02-28,42791,48
1917-03-01,42792,40
1917-03-02,42793,37
1917-03-03,42794,34
1917-03-04,42795,38
1917-03-05,42796,37
1917-03-06,42797,35
1917-03-07,42798,47
1917-03-08,42799,50
1917-03-09,42800,40
1917-03-10,42801,55
1917-03-11,42802,69
1917-03-12,42803,62
1917-03-13,42804,40
1917-03-14,42805,39
1917-03-15,42806,50
1917-03-16,42807,46
1917-03-17,42808,61
1917-03-18,42809,47
1917-03-19,42810,38
1917-03-20,42811,64
1917-03-21,42812,50
1917-03-22,42813,56
1917-03-23,42814,56
1917-03-24,42815,56
1917-03-25,42816,63
1917-03-26,42817,64
1917-03-27,42818,66
1917-03-28,42819,52
1917-03-29,42820,57
1917-03-30,42821,64
1917-03-31,42822,81
1917-04-01,42823,83
1917-04-02,42824,80
1917-04-03,42825,61
1917-04-04,42826,62
1917-04-05,42827,59
1917-04-06,42828,45
1917-04-07,42829,52
1917-04-08,42830,58
1917-04-09,42831,38
1917-04-10,42832,50
1917-04-11,42833,72
1917-04-12,42834,72
1917-04-13,42835,68
1917-04-14,42836,49
1917-04-15,42837,45
1917-04-16,42838,64
1917-04-17,42839,70
1917-04-18,42840,79
1917-04-19,42841,83
1917-04-20,42842,76
1917-04-21,42843,83
1917-04-22,42844,73
1917-04-23,42845,79
1917-04-24,42846,73
1917-04-25,42847,53
1917-04-26,42848,67
1917-04-27,42849,64
1917-04-28,42850,53
1917-04-29,42851,55
1917-04-30,42852,75
1917-05-01,42853,73
1917-05-02,42854,62
1917-05-03,42855,60
1917-05-04,42856,58
1917-05-05,42857,43
1917-05-06,42858,51
1917-05-07,42859,53
1917-05-08,42860,53
1917-05-09,42861,57
1917-05-10,42862,60
1917-05-11,42863,65
1917-05-12,42864,60
1917-05-13,42865,59
1917-05-14,42866,66
1917-05-15,42867,71
1917-05-16,42868,78
1917-05-17,42869,78
1917-05-18,42870,88
1917-05-19,42871,88
1917-05-20,42872,92
1917-05-21,42873,78
1917-05-22,42874,82
1917-05-23,42875,80
1917-05-24,42876,67
1917-05-25,42877,62
1917-05-26,42878,73
1917-05-27,42879,86
1917-05-28,42880,77
1917-05-29,42881,59
1917-05-30,42882,67
1917-05-31,42883,75
1917-06-01,42884,85
1917-06-02,42885,88
1917-06-03,42886,86
1917-06-04,42887,75
1917-06-05,42888,84
1917-06-06,42889,82
1917-06-07,42890,81
1917-06-08,42891,80
1917-06-09,42892,80
1917-06-10,42893,80
1917-06-11,42894,76
1917-06-12,42895,81
1917-06-13,42896,89
1917-06-14,42897,84
1917-06-15,42898,76
1917-06-16,42899,65
1917-06-17,42900,75
1917-06-18,42901,85
1917-06-19,42902,88
1917-06-20,42903,88
1917-06-21,42904,86
1917-06-22,42905,85
1917-06-23,42906,86
1917-06-24,42907,89
1917-06-25,42908,79
1917-06-26,42909,89
1917-06-27,42910,93
1917-06-28,42911,86
1917-06-29,42912,83
1917-06-30,42913,84
1917-07-01,42914,92
1917-07-02,42915,95
1917-07-03,42916,83
1917-07-04,42917,86
1917-07-05,42918,83
1917-07-06,42919,79
1917-07-07,42920,85
1917-07-08,42921,75
1917-07-09,42922,81
1917-07-10,42923,81
1917-07-11,42924,76
1917-07-12,42925,89
1917-07-13,42926,88
1917-07-14,42927,91
1917-07-15,42928,82
1917-07-16,42929,85
1917-07-17,42930,84
1917-07-18,42931,83
1917-07-19,42932,84
1917-07-20,42933,83
1917-07-21,42934,87
1917-07-22,42935,83
1917-07-23,42936,85
1917-07-24,42937,88
1917-07-25,42938,87
1917-07-26,42939,90
1917-07-27,42940,90
1917-07-28,42941,83
1917-07-29,42942,95
1917-07-30,42943,96
1917-07-31,42944,99
1917-08-01,42945,97
1917-08-02,42946,97
1917-08-03,42947,87
1917-08-04,42948,82
1917-08-05,42949,85
1917-08-06,42950,94
1917-08-07,42951,86
1917-08-08,42952,90
1917-08-09,42953,87
1917-08-10,42954,83
1917-08-11,42955,77
1917-08-12,42956,83
1917-08-13,42957,86
1917-08-14,42958,82
1917-08-15,42959,85
1917-08-16,42960,85
1917-08-17,42961,84
1917-08-18,42962,80
1917-08-19,42963,85
1917-08-20,42964,89
1917-08-21,42965,90
1917-08-22,42966,85
1917-08-23,42967,79
1917-08-24,42968,85
1917-08-25,42969,81
1917-08-26,42970,80
1917-08-27,42971,85
1917-08-28,42972,88
1917-08-29,42973,90
1917-08-30,42974,81
1917-08-31,42975,74
1917-09-01,42976,85
1917-09-02,42977,88
1917-09-03,42978,88
1917-09-04,42979,86
1917-09-05,42980,75
1917-09-06,42981,73
1917-09-07,42982,70
1917-09-08,42983,63
1917-09-09,42984,63
1917-09-10,42985,62
1917-09-11,42986,61
1917-09-12,42987,70
1917-09-13,42988,77
1917-09-14,42989,73
1917-09-15,42990,65
1917-09-16,42991,66
1917-09-17,42992,70
1917-09-18,42993,76
1917-09-19,42994,78
1917-09-20,42995,80
1917-09-21,42996,77
1917-09-22,42997,69
1917-09-23,42998,66
1917-09-24,42999,65
1917-09-25,43000,66
1917-09-26,43001,77
1917-09-27,43002,79
1917-09-28,43003,74
1917-09-29,43004,74
1917-09-30,43005,70
1917-10-01,43006,66
1917-10-02,43007,65
1917-10-03,43008,72
1917-10-04,43009,75
1917-10-05,43010,71
1917-10-06,43011,66
1917-10-07,43012,64
1917-10-08,43013,52
1917-10-09,43014,48
1917-10-10,43015,53
1917-10-11,43016,58
1917-10-12,43017,56
1917-10-13,43018,54
1917-10-14,43019,63
1917-10-15,43020,78
1917-10-16,43021,68
1917-10-17,43022,62
1917-10-18,43023,72
1917-10-19,43024,72
1917-10-20,43025,53
1917-10-21,43026,51
1917-10-22,43027,57
1917-10-23,43028,66
1917-10-24,43029,48
1917-10-25,43030,51
1917-10-26,43031,65
1917-10-27,43032,67
1917-10-28,43033,68
1917-10-29,43034,68
1917-10-30,43035,63
1917-10-31,43036,41
1917-11-01,43037,58
1917-11-02,43038,45
1917-11-03,43039,52
1917-11-04,43040,52
1917-11-05,43041,53
1917-11-06,43042,66
1917-11-07,43043,60
1917-11-08,43044,58
1917-11-09,43045,66
1917-11-10,43046,68
1917-11-11,43047,65
1917-11-12,43048,65
1917-11-13,43049,56
1917-11-14,43050,50
1917-11-15,43051,66
1917-11-16,43052,55
1917-11-17,43053,62
1917-11-18,43054,69
1917-11-19,43055,64
1917-11-20,43056,55
1917-11-21,43057,50
1917-11-22,43058,50
1917-11-23,43059,46
1917-11-24,43060,38
1917-11-25,43061,35
1917-11-26,43062,33
1917-11-27,43063,30
1917-11-28,43064,43
1917-11-29,43065,43
1917-11-30,43066,37
1917-12-01,43067,55
1917-12-02,43068,47
1917-12-03,43069,40
1917-12-04,43070,39
1917-12-05,43071,43
1917-12-06,43072,40
1917-12-07,43073,29
1917-12-08,43074,27
1917-12-09,43075,25
1917-12-10,43076,17
1917-12-11,43077,15
1917-12-12,43078,20
1917-12-13,43079,20
1917-12-14,43080,19
1917-12-15,43081,22
1917-12-16,43082,24
1917-12-17,43083,29
1917-12-18,43084,37
1917-12-19,43085,40
1917-12-20,43086,54
1917-12-21,43087,40
1917-12-22,43088,40
1917-12-23,43089,48
1917-12-24,43090,40
1917-12-25,43091,40
1917-12-26,43092,32
1917-12-27,43093,32
1917-12-28,43094,32
1917-12-29,43095,27
1917-12-30,43096,10
1917-12-31,43097,16
1918-01-01,43098,12
1918-01-02,43099,14
1918-01-03,43100,14
1918-01-04,43101,24
1918-01-05,43102,21
1918-01-06,43103,28
1918-01-07,43104,33
1918-01-08,43105,31
1918-01-09,43106,24
1918-01-10,43107,28
1918-01-11,43108,28
1918-01-12,43109,36
1918-01-13,43110,20
1918-01-14,43111,30
1918-01-15,43112,34
1918-01-16,43113,30
1918-01-17,43114,36
1918-01-18,43115,32
1918-01-19,43116,26
1918-01-20,43117,18
1918-01-21,43118,25
1918-01-22,43119,28
1918-01-23,43120,23
1918-01-24,43121,34
1918-01-25,43122,42
1918-01-26,43123,40
1918-01-27,43124,31
1918-01-28,43125,24
1918-01-29,43126,45
1918-01-30,43127,32
1918-01-31,43128,32
1918-02-01,43129,25
1918-02-02,43130,28
1918-02-03,43131,38
1918-02-04,43132,38
1918-02-05,43133,16
1918-02-06,43134,39
1918-02-07,43135,52
1918-02-08,43136,42
1918-02-09,43137,46
1918-02-10,43138,53
1918-02-11,43139,50
1918-02-12,43140,56
1918-02-13,43141,52
1918-02-14,43142,46
1918-02-15,43143,56
1918-02-16,43144,34
1918-02-17,43145,36
1918-02-18,43146,36
1918-02-19,43147,51
1918-02-20,43148,58
1918-02-21,43149,32
1918-02-22,43150,24
1918-02-23,43151,38
1918-02-24,43152,70
1918-02-25,43153,59
1918-02-26,43154,52
1918-02-27,43155,52
1918-02-28,43156,61
1918-03-01,43157,56
1918-03-02,43158,58
1918-03-03,43159,53
1918-03-04,43160,50
1918-03-05,43161,64
1918-03-06,43162,72
1918-03-07,43163,65
1918-03-08,43164,55
1918-03-09,43165,50
1918-03-10,43166,50
1918-03-11,43167,50
1918-03-12,43168,53
1918-03-13,43169,55
1918-03-14,43170,52
1918-03-15,43171,56
1918-03-16,43172,55
1918-03-17,43173,61
1918-03-18,43174,66
1918-03-19,43175,75
1918-03-20,43176,70
1918-03-21,43177,65
1918-03-22,43178,75
1918-03-23,43179,67
1918-03-24,43180,50
1918-03-25,43181,53
1918-03-26,43182,40
1918-03-27,43183,50
1918-03-28,43184,48
1918-03-29,43185,53
1918-03-30,43186,65
1918-03-31,43187,68
1918-04-01,43188,72
1918-04-02,43189,75
1918-04-03,43190,72
1918-04-04,43191,68
1918-04-05,43192,51
1918-04-06,43193,59
1918-04-07,43194,59
1918-04-08,43195,51
1918-04-09,43196,43
1918-04-10,43197,38
1918-04-11,43198,34
1918-04-12,43199,40
1918-04-13,43200,45
1918-04-14,43201,52
1918-04-15,43202,66
1918-04-16,43203,71
1918-04-17,43204,77
1918-04-18,43205,72
1918-04-19,43206,70
1918-04-20,43207,60
1918-04-21,43208,61
1918-04-22,43209,63
1918-04-23,43210,72
1918-04-24,43211,51
1918-04-25,43212,57
1918-04-26,43213,54
1918-04-27,43214,60
1918-04-28,43215,67
1918-04-29,43216,64
1918-05-01,43218,67
1918-05-02,43219,66
1918-05-03,43220,76
1918-05-04,43221,79
1918-05-05,43222,79
1918-05-06,43223,82
1918-05-07,43224,82
1918-05-08,43225,76
1918-05-09,43226,76
1918-05-10,43227,88
1918-05-11,43228,76
1918-05-12,43229,85
1918-05-13,43230,82
1918-05-14,43231,76
1918-05-15,43232,73
1918-05-16,43233,74
1918-05-17,43234,76
1918-05-18,43235,83
1918-05-19,43236,78
1918-05-20,43237,80
1918-05-21,43238,86
1918-05-22,43239,89
1918-05-23,43240,84
1918-05-24,43241,80
1918-05-25,43242,83
1918-05-26,43243,89
1918-05-27,43244,92
1918-05-28,43245,91
1918-05-29,43246,89
1918-05-30,43247,87
1918-05-31,43248,90
1918-06-01,43249,95
1918-06-02,43250,94
1918-06-03,43251,85
1918-06-04,43252,86
1918-06-05,43253,90
1918-06-06,43254,87
